text,label
"Altera o Decreto-Lei nº 667/1969, 	que reorganiza as Polícias Militares e os Corpos de Bombeiros Militares dos Estados, dos Territórios e do Distrito Federal, e dá outras providências.",Crimes E Segurança Pública
"Altera o Decreto-Lei nº 667/1969,  que reorganiza as Polícias Militares e os Corpos de Bombeiros Militares dos Estados, dos Territórios e do Distrito Federal, e dá outras providências.",Crimes E Segurança Pública
"Altera o Decreto-Lei nº. 2.848, de 7 de dezembro de 1940 - Código Penal, para tornar homicídio qualificado o crime praticado contra mais de um membro da mesma família (familicídio), entre outras disposições.",Crimes E Segurança Pública
"Altera o Estatuto do Desarmamento, Lei n° 10.826, de 22 de dezembro de 2003, para dispor sobre a suspensão de porte de armas no período compreendido entre a semana anterior e a semana posterior ao pleito eleitoral, para os portadores que especifica.",Crimes E Segurança Pública
"Altera os Decretos-Leis nos 1.001 e 1.002, ambos de 21 de outubro de 1969 –Código Penal Militar e Código de Processo Penal Militar, para ratificar a competência da polícia judiciária militar para investigar crimes dolosos contra a vida cometidos por militar contra civil.",Crimes E Segurança Pública
"Altera-se a Lei nº 10.826, de 22 de  dezembro de 2003 para dispor sobre o  porte de armas para educadores e  vigilantes escolares.",Crimes E Segurança Pública
Aumenta a pena do crime de dano qualificado pelo emprego de fogo ou de substancia inflamável ou explosiva e majora a causa de aumento de pena do crime de incêndio.,Crimes E Segurança Pública
Aumenta a pena do crime de resistência na hipótese de o agente utilizar arma de fogo ou outro meio capaz de causar lesão grave ou morte:,Crimes E Segurança Pública
"Autoriza a retirada dos recursos do Fundo Nacional Penitenciário para construção de cobertura de telas em presídios de segurança máxima, para que impeça entrada de ilícitos por meio de drones e/ou arremesso. O objetivo é que dificulte a comunicação entre os criminosos, dentro e fora dos presídios, já que a tela funciona como uma gaiola de Faraday.",Crimes E Segurança Pública
"Autoriza os Estados e o Distrito Federal a legislar sobre as questões relacionadas a armas de fogo, conforme paragrafo único do Art. 22 da Constituição Federal.",Crimes E Segurança Pública
"Concede aos Estados da Federação competência para legislar, nos termos do parágrafo único do art. 22 da Constituição Federal.",Crimes E Segurança Pública
"Confere aos advogados com inscrição ativa na OAB – Ordem dos Advogados do Brasil, o direito à aquisição e porte de arma de fogo para defesa pessoal, em todo território nacional, alterando dispositivos da Lei nº 8.906, de 4 de julho de 1994 (Estatuto da Advocacia e a Ordem dos Advogados do Brasil – OAB) e da Lei nº 10.826, de 22 de dezembro de 2003.",Crimes E Segurança Pública
"Cria agravante genérica para qualquer delito e qualificadora no crime homicídio para a hipótese de ter sido cometido contra criança ou adolescente ou contra profissional de educação ou qualquer outro profissional que realize serviço de apoio técnico-administrativo ou operacional em instituição de ensino, no exercício da função ou em decorrência dela, e causa de aumento de pena para o crime de homicídio qualificado contra criança ou adolescente praticado nas dependências de instituição de ensino.",Crimes E Segurança Pública
Cria causa de aumento de pena no crime de roubo no caso de subtração de valor que acabou de ser sacado em instituição financeira ou terminal de saque.,Crimes E Segurança Pública
Cria o Serviço de Apoio Psicossocial nas Polícias Militares e Civis e nos Corpos de Bombeiros Militares dos Estados e do Distrito Federal.,Crimes E Segurança Pública
"Cria qualificadora no crime homicídio para a hipótese de o delito ter sido cometido contra profissional de educação, no exercício da função ou em decorrência dela, e causa de aumento de pena para o crime de homicídio qualificado contra menor de 14 (quatorze) anos quando praticado nas dependências de instituição de ensino ou em veículo de transporte de condução escolar.",Crimes E Segurança Pública
Define crimes de atentados violentos e terrorismo no âmbito escolar e dá outras providências.,Crimes E Segurança Pública
"Determina a utilização obrigatória de profissional de segurança pelos estabelecimentos públicos e privados de ensino, bem como a obrigatoriedade de capacitação desses profissionais.",Crimes E Segurança Pública
Determina que os fornecedores de mapas para dispositivos de sistemas de posicionamento global (GPS) ofereçam funcionalidade de alerta visual e sonoro ao usuário em caso de aproximação de áreas com elevado índice de criminalidade.,Crimes E Segurança Pública
"Dispõe a obrigatoriedade em definir um local reservado nos aeroportos, portos rodoviárias e estações ferroviárias brasileiras, para que os passageiros que estiverem portando armas de fogo, possam desmuniciá-las e dá outras providências.",Crimes E Segurança Pública
"Dispõe sobre a alienação das armas de fogo de uso pessoal dos órgãos policiais aos seus integrantes, por ocasião de sua aposentadoria ou transferência para a reserva remunerada.",Crimes E Segurança Pública
"Dispõe sobre a apresentação do cartão de vacinação de crianças e adolescentes nas escolas, com base no art. 14, § 1º, do Estatuto da Criança e do Adolescente, e garante o acesso de todos à escola.",Crimes E Segurança Pública
"Dispõe sobre a aquisição de munição, pelos agentes de segurança pública, das armas utilizadas por eles nas respectivas corporações.",Crimes E Segurança Pública
"Dispõe sobre a classificação armas e munições de uso permitido, de uso restrito e de uso proibido e dá outras providências.",Crimes E Segurança Pública
"Dispõe sobre a desobrigação de o Estado construir imóveis para visitas íntimas em estabelecimentos penais, cabendo aos presos interessados providenciar barracas ou outros meios para tal finalidade.",Crimes E Segurança Pública
"Dispõe sobre a doação de armas de fogo, utilizada durante o serviço ativo, aos integrantes das polícias federal e rodoviária federal, civis e militares das unidades federativas, polícia penal e guardas municipais, quando passarem para a inatividade.",Crimes E Segurança Pública
"Dispõe sobre a instituição da garantia de autonomia para ativar ou não dispositivos corporais e institucionais de áudio e vídeo, utilizados para gravações de ocorrências pelos agentes de segurança pública elencados no artigo 144 da Constituição Federal e dá outras providências",Crimes E Segurança Pública
"Dispõe sobre a isenção de Imposto sobre Produtos Industrializados (IPI) e de Imposto de Importação (II) na aquisição de armas de fogo, munições e acessórios controlados para caçadores excepcionais regularmente inscritos no Exército Brasileiro.",Crimes E Segurança Pública
"Dispõe sobre a isenção do Imposto sobre Produtos Industrializados – IPI, na aquisição de armas de fogo, munição e coletes balísticos para os profissionais de segurança pública.",Crimes E Segurança Pública
"Dispõe sobre a necessidade de ressarcir servidores da segurança publica que estejam de folga, quando os mesmos realizarem procedimentos para coibir roubos, furtos, incêndios e outras intercorrências.",Crimes E Segurança Pública
"Dispõe sobre a obrigatoriedade das instituições financeiras, bancárias e todas as empresas que se utilizam de segurança armados, a instalarem cofres em suas dependências para a guarda de armas de fogo, munição e coletes balísticos e dá outras providências.",Crimes E Segurança Pública
"Dispõe sobre a obrigatoriedade dos bancos instalarem cofres para o armazenamento de armas e munições utilizadas pelas empresas de segurança, e dá outras providências.",Crimes E Segurança Pública
Dispõe sobre a permanência da arma de fogo de propriedade do Estado em poder do policial aposentado como fiel depositário.,Crimes E Segurança Pública
"Dispõe sobre a possibilidade de prisão ou detenção do eleitor ou candidato em decorrência da decretação de prisão temporária ou preventiva em razão da prática, durante o período eleitoral, de crime que envolva violência contra a mulher.",Crimes E Segurança Pública
Dispõe sobre a proibição de aquisição de posse e porte de armas de fogo e munições por indivíduo que tenha registro de agressão contra mulher em inquérito e processo judicial.,Crimes E Segurança Pública
Dispõe sobre a utilização de detectores de metais nos acessos às escolas públicas e privadas de ensino.,Crimes E Segurança Pública
Dispõe sobre aquisição de munições para uso institucional dos órgãos da segurança pública órgãos instituídos pela União e pelos Estados e pelo Distrito Federal.,Crimes E Segurança Pública
"Dispõe sobre as condições de ingresso dos profissionais de segurança pública em dependências de órgãos públicos, entidades e empresas.",Crimes E Segurança Pública
"Dispõe sobre compensação financeira a ser paga pela União às vítimas dos ataques violentos nas escolas, bem como aos familiares das vítimas, em casos de óbito.",Crimes E Segurança Pública
"Dispõe sobre critério para a distribuição e repasse, às unidades de Federação, dos recursos da União destinados à segurança pública.",Crimes E Segurança Pública
"Dispõe sobre o direito de cautela permanente de arma de fogo institucional de porte, a policiais ativos, inativos e aposentados.",Crimes E Segurança Pública
"Dispõe sobre o emprego de antecedentes socioeducativos para fins de reincidência, alterando o Decreto-Lei nº 2.848, de 3 de dezembro de 1940 (Código Penal).",Crimes E Segurança Pública
"Dispõe sobre o exercício das atividades de clube de tiro, caça e colecionismo, sobre a classificação armas e munições de uso permitido, de uso restrito e de uso proibido e dá outras providências.",Crimes E Segurança Pública
Dispõe sobre o porte de arma de fogo para os agentes de trânsito.,Crimes E Segurança Pública
Dispõe sobre o porte de armas de fogo para advogado com a  inscrição ativa na Ordem dos Advogados do Brasil.,Crimes E Segurança Pública
"Dispõe sobre o princípio da insignificância, no Decreto nº 1.001, de 21 de outubro de 1969, Código Penal Militar.",Crimes E Segurança Pública
"Dispõe sobre o recebimento de presentes, brindes e hospitalidades por agentes públicos - Lei Joias da Arábia.",Crimes E Segurança Pública
"Dispõe sobre o reconhecimento do risco da atividade e a efetiva necessidade do porte de arma de fogo para o atirador esportivo integrante de entidade de desporto legalmente constituída nos termos do inciso IX, do art. 5º, da Lei Federal nº 10.826, de 22 de dezembro de 2003 e dá outras providências.",Crimes E Segurança Pública
Dispõe sobre o uso de tecnologia de reconhecimento facial automatizado no âmbito das forças de segurança pública e dá outras providências.,Crimes E Segurança Pública
"Esta Lei altera a Lei nº 9.613, de 3 de março de 1998 e o Decreto-Lei nº 2.848, de 07 de dezembro de 1940 – Código Penal, para estabelecer a imprescritibilidade dos crimes de ocultação de bens, direitos e valores que causem prejuízo ao erário, de corrupção ativa ou passiva e de peculato.",Crimes E Segurança Pública
"Esta Lei altera a redação do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, para acabar com a redução de metade dos prazos prescricionais em relação ao menor de vinte e um anos.",Crimes E Segurança Pública
"Esta lei altera dispositivo da Lei nº 10.826/2003 e Lei nº 7.102/83, para conceder o porte de arma de fogo aos vigilantes patrimoniais privados.",Crimes E Segurança Pública
Esta Lei dispõe sobre a obrigatoriedade de escolta armada para transporte de armas e munições do fabricante ao distribuidor.,Crimes E Segurança Pública
"Esta lei responsabiliza civil, penalmente e administrativamente, qualquer agente de segurança que desrespeite as regras impostas aos CACs (caçadores, atiradores e colecionadores), aplicando-se o crime de abuso de autoridade.",Crimes E Segurança Pública
Estabelece a licitude da busca pessoal realizada durante abordagem policial no desempenho das atribuições constitucionais de preservação da ordem pública.,Crimes E Segurança Pública
"Estabelece a prisão em flagrante e a decorrente da confissão nas hipóteses e com as condições que especifica, bem como estabelece redução da pena por confissão.",Crimes E Segurança Pública
Estabelece a vedação de divulgação de dados pessoais dos autores de homicídios em instituições de ensino públicas e privadas.,Crimes E Segurança Pública
"Estabelece como crime de responsabilidade, nos termos da Lei nº1.079, de 10 de abril de 1950, a difusão de discurso anticientífico e o desestímulo à vacinação pela população.",Crimes E Segurança Pública
"Estabelece punição mais severa para furto e roubo de armas de autoridade ou agente descrito nos arts. 142 e 144 da Constituição Federal, integrantes do sistema prisional e da Força Nacional de Segurança Pública.",Crimes E Segurança Pública
"Estabelecer que há crime de latrocínio, quando o homicídio se consuma, ainda que não realize o agente a subtração de bens da vítima e que o crime de latrocínio tentado se caracteriza independentemente da natureza das lesões sofridas pela vítima, bastando que o agente, no decorrer do roubo, tenha agido com o desígnio de matar a vítima.",Crimes E Segurança Pública
"Excepciona situações em que a exposição de imagens e a divulgação de nomes de investigados, acusados ou réus não configura ato ilícito",Crimes E Segurança Pública
"Extingue a concessão de saída temporária, alterando a Lei nº 7.210, de 11 de julho de 1984, Lei de Execução Penal.",Crimes E Segurança Pública
"Garante a posse e a propriedade de armas de fogo e, para aqueles que já as tenham adquirido de maneira legal, transforma em permissões permanentes as respectivas autorizações",Crimes E Segurança Pública
"Inclui dispositivo na Lei nº 10.826, de 22 de dezembro de 2033 – Estatuto do Desarmamento, para dispor sobre o Certificado de Registro de Arma de Fogo – CRAF em formato digital.",Crimes E Segurança Pública
"Inclui o inciso 8º, ao artigo 6º da Lei 10.826 de 22 de dezembro de 2003, que dispõe sobre registro, posse e comercialização de armas de fogo e munição, sobre o Sistema Nacional de Armas – SINARM define crimes e dá outras providências.",Crimes E Segurança Pública
"Inclui os §§ 1°, 2° e 3° no art. 13 da Lei nº 7.210, de 11 de julho de 1984 – Lei de Execuções Penais, para estabelecer os produtos de higiene como itens obrigatórios nos estabelecimentos prisionais.",Crimes E Segurança Pública
"Inclui os oficiais de justiça, agentes de trânsito e guardas municipais na qualificadora do crime de homicídio cometido contra integrantes de órgãos de segurança pública.",Crimes E Segurança Pública
"Incluir a alínea ""m"" no inciso II no artigo 61 do Decreto Lei n° 2.848, de 7 de dezembro de 1940, Código penal, para prever o uso da inteligência artificial como circunstância agravante, e dá outras providências.",Crimes E Segurança Pública
Incluir o policial militar no rol de agentes públicos que podem obter dados cadastrais de pessoas que se encontram em flagrante de crime ou com ordem judicial de prisão.,Crimes E Segurança Pública
"Insere nova circunstância agravante no Código Penal, consistente na prática do delito em ambiente escolar.",Crimes E Segurança Pública
"Insere o art. 18-A na Lei nº 13.022, de 8 de agosto de 2014, que dispõe sobre o Estatuto das Guardas Municipais, para estabelecer como direito de seus servidores o acesso a armamento adequado, acompanhamento psicológico e capacitação e treinamento permanentes, nos termos que especifica.",Crimes E Segurança Pública
"Institui  o Programa de Qualificação de Militares Temporários nas Forças Armadas - Exército, Marinha e Aeronáutica, e dá outras providências.",Crimes E Segurança Pública
Institui a Política Nacional de Combate dos Crimes em Ambientes Rurais.,Crimes E Segurança Pública
Institui o Programa de Assistência Médico-Hospitalar de Urgência aos profissionais da Segurança Pública.,Crimes E Segurança Pública
"Institui o Programa Nacional de Apoio à Aquisição de Habitação para Profissionais da Segurança Privada (Programa Habite Vigilante); e altera as Leis nº 10.188, de 12 de fevereiro de 2001, e nº 13.756, de 12 de dezembro de 2018.",Crimes E Segurança Pública
Institui período de registro para todas as armas de fogo sem registro ou com registros desatualizados ou vencidos.,Crimes E Segurança Pública
"Introduz modificações no Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, propondo aumento de pena para os crime de roubo e furto de aparelho celular ou dispositivo eletrônicos que contenham dados pessoais, bancários e/ou financeiros.",Crimes E Segurança Pública
Isenta do Imposto sobre a Renda e Proventos de Qualquer Natureza e da apresentação da Declaração de Ajuste Anual os Policiais Militares; os Bombeiros Militares; os Policiais Civis; os Policiais Federais; os Policiais Rodoviários Federais; os Policiais Penais; e os demais profissionais que atuem na prestação da atividade de segurança pública de que trata o art. 144 da Constituição.,Crimes E Segurança Pública
"Isenta do Imposto sobre a Renda e Proventos de Qualquer Natureza os profissionais que atuam na prestação da atividade de segurança pública de que trata o art. 144 da Constituição, que no desempenho do serviço ou razão dele tenham sequelas decorrentes de acidentes ou confrontos que resultem em amputações, paralisia de membros ou qualquer sequela incapacitante permanente.",Crimes E Segurança Pública
"Modifica o art. 121 do Decreto-Lei nº 2.848, de 7 de dezembro de 1940 – Código Penal, bem como o art. 1º da Lei nº 8.072, de 25 de julho de 1990 – Lei dos Crimes Hediondos, para tornar qualificado o homicídio perpetrado contra membro do Ministério Público, no exercício da função ou em decorrência dela, com a consequente inserção da conduta no rol de crimes hediondos.",Crimes E Segurança Pública
"Modifica o art. 9º da Lei 10.826 de 2003 para autorizar o porte de arma de fogo para atiradores, colecionadores e caçadores, tanto para defesa do acervo, como para a defesa pessoal.",Crimes E Segurança Pública
"Reconhece a efetiva necessidade do
porte de arma de fogo e o risco da
atividade ao atirador desportivo integrante
das entidades de desporto legalmente
constituídas nos termos do inciso IX do
artigo 6º da Lei Federal nº 10.826/03.",Crimes E Segurança Pública
"Reconhece que os vigilantes integrantes de empresas de segurança privada desempenham atividade de risco, configurando exposição de sua vida e integridade física e efetiva necessidade de porte de arma, conforme os termos do artigo 10o da Lei Federal n. 10.826 de 2003.",Crimes E Segurança Pública
Regulamenta a profissão de instrutor de armamento e tiro.,Crimes E Segurança Pública
Regulamenta o uso de armas eletrônicas não-letais por agentes de portaria escolar.,Crimes E Segurança Pública
"Regulamenta os direitos dos membros dos órgãos de segurança pública quando atuantes como condutores de ocorrências que resultaram em prisões, assegurando prerrogativas especiais em audiências e depoimentos no processo criminal.",Crimes E Segurança Pública
Revoga a contravenção penal de vadiagem.,Crimes E Segurança Pública
"Revoga o art. 27 do Decreto Lei n° 2.848, de 7 de dezembro de 1940 – Código Penal, a fim de acabar com a inimputabilidade penal para os menores de 18 anos.",Crimes E Segurança Pública
"Susta a Portaria Interministerial AGU/MIR nº 3, de 5 de setembro de 2023, nos termos do art. 49, V da Constituição Federal.",Crimes E Segurança Pública
"Susta o Decreto nº 11.366, de 1º de janeiro 2023, que limita o registro e a aquisição de armas de fogos.",Crimes E Segurança Pública
"Susta os efeitos da PORTARIA N° 299, de 30 de janeiro de 2023, que dispõe sobre o cadastro de armas no Sistema Nacional de Armas- Sinarm, nos termos do Decreto n° 11.366, de 1° de janeiro de 2023",Crimes E Segurança Pública
"Susta os efeitos da PORTARIA N° 299, de 30 de janeiro de 2023, que dispõe sobre o cadastro de armas no Sistema Nacional de Armas- Sinarm, nos termos do Decreto n° 11.366, de 1° de janeiro de 2023.",Crimes E Segurança Pública
"Susta os efeitos do inciso X do Decreto nº 8.874/2016, inserido pelo Decreto nº 11.498, de 25 de abril de 2023, que inclui a segurança pública e o sistema prisional na lista de setores prioritários elegíveis para a emissão de debêntures incentivadas sob a Lei nº 12.431, de 24 de junho de 2011.",Crimes E Segurança Pública
"Sustar a Portaria MJSP Nº 299, de 30 de Janeiro de 2023, do Ministério da Justiça, que dispõe sobre o cadastro de armas no Sistema Nacional de Armas - Sinarm, nos termos do Decreto nº 11.366, de 1º de janeiro de 2023.",Crimes E Segurança Pública
"Tipifica a conduta de ceder, gratuita ou onerosamente, conta bancária para que nela transitem recursos destinados ao financiamento de atividade criminosa ou que dela sejam fruto, e cria causa de aumento de pena no crime de associação criminosa para o caso em que se vale de fraude bancária para movimentar os recursos destinados ao financiamento da atividade criminosa ou que dela sejam fruto.",Crimes E Segurança Pública
"Tipifica como qualificadora o homicídio cometido contra autoridades e servidores públicos no exercício de sua função, amplia a proteção aos agentes públicos e processuais envolvidos no combate ao crime organizado e tipifica a conduta de obstrução de ações contra o crime organizado.",Crimes E Segurança Pública
"Tipifica o crime de infidelidade patrimonial, alterando o Decreto-Lei nº 2.848, de 7 de dezembro de 1940 (Código Penal).",Crimes E Segurança Pública
"Torna crime hediondo atentando, invasões ou ataques a instituições de ensino ou similares com objetivo de matar, lesionar ou manter em cárcere privado colaboradores e alunos.",Crimes E Segurança Pública
"Trata-se de Projeto de Lei que tem por objetivo a alteração da Lei nº 13.022, de 8 de agosto de 2014, para dispor sobre a jornada extraordinária de trabalho e a respectiva diária especial de guardas municipais e policiais militares; e dispõe sobre o repasse de recursos financeiros da União aos Estados, para os fins que especifica.",Crimes E Segurança Pública
Veda a publicidade do comércio de armas letais em todo o sistema de transporte de veículos coletivos públicos e privados sob concessão pública.,Crimes E Segurança Pública
"Veda a utilização de analogia para configurar um fato como crime, agravar a pena ou para afastar ou restringir a aplicação de benefício penal, e tipifica casos graves dessa prática como crime de abuso de autoridade.",Crimes E Segurança Pública
Veda o uso de armas de fogo pelos agentes integrantes da segurança pessoal do Presidente da República e de seus Ministros de Estado.,Crimes E Segurança Pública
"Acresce parágrafo único ao artigo 115 da Lei 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, para permitir a imposição de prestação de serviços à comunidade, caso o adolescente infrator ou seu responsável não assine o termo de advertência.",Direitos Da Criança E Adolescente
"Acrescenta dispositivo a Lei n° 8.069, de 13 de julho de 1990, e a Lei nº 8.112, de 11 de dezembro de 1990, para vedar a contratação em entidades publicas e privadas de pessoas que tenham cometido crimes contra crianças e adolescentes.",Direitos Da Criança E Adolescente
"Acrescenta dispositivo a Lei no 8.069, de 13 de julho de 1990, que “Dispõe sobre o Estatuto da Criança e do adolescente e dá ou providências”, para dispor sobre a permissão de inspeção de malas, bolsas, mochilas e
maletas dos estudantes das redes públicas e privadas de ensino, quando do ingresso e permanência nesses estabelecimentos.",Direitos Da Criança E Adolescente
"Acrescenta dispositivo na Lei nº 8.069, de 13 de julho de 1990 e suas alterações – Estatuto da Criança e do Adolescente, de forma a instituir a Semana Nacional do Mutirão Direito a Ter Pai.",Direitos Da Criança E Adolescente
"Acrescenta inciso IV ao art.147-A do Decreto-Lei n° 2.848, de 7 de dezembro de 1940 – Código Penal, para estabelecer nova hipótese.",Direitos Da Criança E Adolescente
"Acrescenta o § 4º ao art. 139 da Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para dispor sobre o processo de escolha dos membros dos Conselhos Tutelares.",Direitos Da Criança E Adolescente
"Acrescenta o § 6º ao art. 17 da Lei nº 11.788, de 25 de setembro de 2008, para assegurar preferência aos jovens em situação de vulnerabilidade ou em acolhimento institucional no acesso a vagas de estágio.",Direitos Da Criança E Adolescente
"Acrescenta o art. 19-V à Lei nº 8.080, de 19 de setembro de 1990, para dispor sobre o acompanhamento de saúde durante a infância, e dá outras providências.",Direitos Da Criança E Adolescente
"Acrescenta o art. 207-A ao Decreto-Lei no 2.848, de 7 de dezembro de 1940 – Código Penal, para caracterizar como crime a exploração do trabalho infantil.",Direitos Da Criança E Adolescente
"Acrescenta o artigo 244-C à Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente, para instituir o crime de violência patrimonial contra a criança e o adolescente.",Direitos Da Criança E Adolescente
"Acrescenta o inciso XI ao art. 5º da Lei nº 13.019, de 31 de julho de 2014, para incluir entre as finalidades das organizações da sociedade civil de interesse público a promoção, proteção e defesa dos direitos da criança e do adolescente.",Direitos Da Criança E Adolescente
"Acrescenta o inciso XXI ao art. 136 da Lei nº 8.069, de 13 de julho de 1990, para incluir entre as atribuições do Conselho Tutelar, promover e incentivar ações de divulgação e treinamentos para o reconhecimento de transtornos da fala em crianças e adolescentes, bem como o seu encaminhamento para tratamento especializado.",Direitos Da Criança E Adolescente
"Acrescenta o parágrafo 7°no artigo 18-B da Lei n° 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente.",Direitos Da Criança E Adolescente
"Acrescenta parágrafo ao art. 50 da lei nº 8.069, de 13 de julho de 1990, que “dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências” (ECA), de forma a garantir à família cadastrada em programa de acolhimento familiar prioridade na adoção de criança ou adolescente que esteja sob sua guarda.",Direitos Da Criança E Adolescente
Acrescenta parágrafos ao Estatuto da Criança e do Adolescente (Lei nº 8.069/1990) que veda exposição de crianças e adolescentes em ambientes com abordagem erótica,Direitos Da Criança E Adolescente
"Altera a Lei 8.069, de 13 de julho de 1990, que “dispõe sobre o Estatuto da Criança e do Adolescente e dá outras providências” para determinar o oferecimento de caixa com itens diversos para a saúde e segurança dos recém-nascidos, das mulheres e famílias.",Direitos Da Criança E Adolescente
"Altera a Lei 8.742 de 7 de dezembro de 1993, para inserir o parágrafo 16 no artigo 20, que estabelece a possibilidade de crianças e adolescente, órfãos de pais vitimados por catástrofes, serem incluídas no Benefício de prestação Continuada (BPC)",Direitos Da Criança E Adolescente
"Altera a Lei 9.455, de 7 de abril de 1997, para criar causa de aumento de pena quando o crime for cometido por quem tinha o dever de cuidado, guarda, vigilância ou autoridade em relação à vítima.",Direitos Da Criança E Adolescente
"Altera a Lei n. 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, para dispor sobre a gestão do patrimônio e a transparência no usufruto e administração dos bens dos filhos menores.",Direitos Da Criança E Adolescente
"Altera a Lei n. 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente – ECA), para proibir a venda, o fornecimento ou a entrega de armas do tipo airsoft para crianças e adolescentes.",Direitos Da Criança E Adolescente
"Altera a Lei n.º 13.812, de 16 de março de 2019, que institui a Política Nacional de Busca de Pessoas Desaparecidas, cria o Cadastro Nacional de Pessoas Desaparecidas e altera a Lei n.º 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente).",Direitos Da Criança E Adolescente
"Altera a Lei n° 8.069, de 13 de julho de 1990
- Estatuto da Criança e do Adolescente, com
o objetivo combater a incitação e o
aliciamento de menores a cometerem atos de
violência, por qualquer meio de comunicação,
bem como criminaliza a conduta de quem
induz a prática, e dá outras providências.",Direitos Da Criança E Adolescente
"Altera a Lei n° 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), para estabelecer o piso salarial nacional dos membros dos Conselheiro Tutelar.",Direitos Da Criança E Adolescente
"Altera a Lei n° 8.069, de 13 de julho de 1990 que dispõe sobre o Estatuto da Criança e do Adolescente - ECA e a Lei nº 12.594, de 18 de janeiro de 2012, que Institui o Sistema Nacional de Atendimento Socioeducativo (Sinase), para estabelecer aumento no tempo máximo de internação, vedar a visita íntima ao menor infrator, a liberação compulsória e dá outras providências.",Direitos Da Criança E Adolescente
"Altera a Lei nº 10.406, de 10 de janeiro de 2002 - Código Civil e a Lei nº 8.069, de 13 de julho de 1990 - Estatuto da Criança e do Adolescente, a fim de promover a preservação patrimonial de crianças e adolescentes.",Direitos Da Criança E Adolescente
"Altera a Lei nº 13.431, de 04 de abril de 2017, para estabelecer prazos para a realização da escuta especializada e do depoimento especial da criança e do adolescente e dá outras providências",Direitos Da Criança E Adolescente
"Altera a Lei nº 13.431, de 4 de abril de 2017, que ""Estabelece o sistema de garantia de direitos da criança e do adolescente vítima ou testemunha de violência e altera a Lei no 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente).""",Direitos Da Criança E Adolescente
"Altera a Lei nº 13.756, de 12 de dezembro de 2018, para prever o remanejamento, sem aumento de despesas, do produto da arrecadação da loteria federal e da loteria de prognósticos numéricos, a fim de que 1,5% do total seja destinado ao Fundo Nacional para a Criança e o Adolescente (FNCA), e dá outras providências.",Direitos Da Criança E Adolescente
"Altera a Lei nº 14.284, de 29 de dezembro de 2021, para adequar o Benefício da Primeira Infância à definição da primeira infância dada pela Lei nº 13.257, de 8 de março de 2016.",Direitos Da Criança E Adolescente
"Altera a Lei nº 14.541, de 3 de abril de 2023, que “Dispõe sobre a criação e o funcionamento ininterrupto de Delegacias Especializadas de Atendimento à Mulher” para incluir o atendimento a crianças e adolescentes nas delegacias da mulher.",Direitos Da Criança E Adolescente
"Altera a Lei nº 7.210, de 11 de julho de 1984, que institui a Lei de Execução Penal para tipificar a inaplicabilidade da progressão de regime e da saída temporária ao condenado por crime praticado contra crianças e adolescentes, , e dá outras providências.",Direitos Da Criança E Adolescente
"Altera a Lei nº 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, e a Lei nº 10.826, de 22 de dezembro de 2003, com o objetivo de vedar a presença de crianças em locais voltados para a comercialização e prática de tiro e dá outras providências.",Direitos Da Criança E Adolescente
"Altera a Lei no 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, estabelecendo a possibilidade de redução do tempo de cumprimento de Medida Socioeducativa de Liberdade Assistida e de Prestação de Serviços à Comunidade.",Direitos Da Criança E Adolescente
"Altera a Lei nº 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, para aumentar a pena do crime previsto no art. 244-B.",Direitos Da Criança E Adolescente
"Altera a Lei nº 8.069, de 13 de julho de 1990 – Estatuto da Criança e do Adolescente, para estabelecer prioridade absoluta no julgamento dos crimes envolvendo violência sexual contra crianças ou adolescentes.",Direitos Da Criança E Adolescente
"Altera a Lei nº 8.069, de 13 de julho de 1990 – que Dispõe sobre o Estatuto da Criança e do Adolescente para acrescentar circunstâncias agravantes de pena do crime.",Direitos Da Criança E Adolescente
"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente) e a Lei nº 13.819, de 26 de abril de 2019 (Política Nacional de Prevenção da Automutilação e do Suicídio) para dispor sobre a atribuição dos Conselhos Tutelares no cuidado da saúde mental de crianças e adolescentes e dá outras providencias.",Direitos Da Criança E Adolescente
"Altera a Lei nº 8.069, de 13 de julho de 1990 (Estatuto da Criança e do Adolescente), e a Lei nº 10.406, de 10 de janeiro de 2002 (Código Civil), para dispor sobre a assistência afetiva e sobre medidas preventivas e compensatórias do abandono afetivo dos filhos.",Direitos Da Criança E Adolescente
